,Id,Predicted
5198,20010_2023-11-20,0.42
5199,20011_2023-10-17,0.46
5200,20012_2023-12-18,0.39
5201,20022_2023-12-20,0.9
5202,20023_2023-11-03,0.12
5203,20024_2023-11-27,0.01
5204,20029_2023-12-14,0.11
5205,20031_2023-12-21,0.01
5206,20036_2023-12-27,0.94
5207,20045_2023-09-20,0.02
5208,20050_2023-12-19,0.82
5209,20051_2023-12-11,0.03
5210,20052_2023-12-26,0.49
5211,20059_2023-11-29,0.03
5212,20066_2023-12-21,0.39
5213,20068_2023-11-22,0.76
5214,20070_2023-11-02,0.2
5215,20077_2023-12-03,0.03
5216,20078_2023-05-24,0.98
5217,20085_2023-12-05,0.01
5218,20090_2023-01-16,0.94
5219,20094_2023-11-17,0.99
5220,20095_2023-11-21,0.55
5221,20097_2023-03-29,0.07
5222,20102_2023-11-28,0.01
5223,20109_2023-11-30,0.03
5224,20112_2023-11-21,0.95
5225,20113_2023-12-20,0.86
5226,20114_2023-12-17,0.01
5227,20121_2023-04-22,0.3
5228,20128_2023-11-02,0.97
5229,20130_2023-11-30,0.21
5230,20133_2023-01-26,0.04
5231,20135_2023-11-13,0.04
5232,20141_2023-10-04,0.04
5233,20143_2023-05-10,0.32
5234,20144_2023-12-29,0.01
5235,20152_2023-05-19,0.1
5236,20155_2023-12-29,0.47
5237,20156_2023-04-14,0.28
5238,20158_2023-01-03,0.19
5239,20162_2023-08-08,0.96
5240,20166_2023-12-17,0.03
5241,20169_2023-12-11,0.69
5242,20176_2023-04-10,0.11
5243,20179_2023-08-30,0.34
5244,20180_2023-12-11,0.09
5245,20205_2023-02-02,0.69
5246,20211_2023-12-07,0.03
5247,20215_2023-11-03,0.64
5248,20217_2023-11-14,0.28
5249,20218_2023-11-28,0.45
5250,20222_2023-03-16,0.45
5251,20223_2023-08-29,0.67
5252,20225_2023-11-22,0.13
5253,20229_2023-12-04,0.39
5254,20236_2023-11-09,0.01
5255,20242_2023-12-15,0.35
5256,20244_2023-12-14,0.48
5257,20247_2023-12-06,0.06
5258,20255_2023-11-23,0.12
5259,20258_2023-09-20,0.85
5260,20262_2023-09-11,0.09
5261,20264_2023-11-28,0.09
5262,20265_2023-07-31,0.66
5263,20268_2023-11-23,0.09
5264,20269_2023-12-12,0.01
5265,20272_2023-10-31,0.06
5266,20275_2023-05-05,0.9
5267,20281_2023-12-05,0.05
5268,20287_2023-12-11,0.13
5269,20291_2023-11-07,0.03
5270,20295_2023-12-28,0.23
5271,20296_2023-12-20,0.05
5272,20299_2023-09-20,0.04
5273,20307_2023-12-21,0.03
5274,20308_2023-09-19,0.77
5275,20311_2023-01-17,0.47
5276,20313_2023-01-30,0.86
5277,20319_2023-11-22,0.26
5278,20322_2023-11-21,0.75
5279,20326_2023-11-13,0.95
5280,20327_2023-12-20,0.97
5281,20330_2023-01-10,0.81
5282,20332_2023-07-19,0.92
5283,20335_2023-06-26,0.96
5284,20337_2023-08-11,0.27
5285,20338_2023-12-27,0.19
5286,20341_2023-05-26,0.85
5287,20343_2023-11-13,0.35
5288,20344_2023-12-26,0.3
5289,20345_2023-12-27,0.44
5290,20346_2023-11-28,0.86
5291,20347_2023-12-06,0.58
5292,20352_2023-10-20,0.83
5293,20357_2023-10-12,0.64
5294,20358_2023-12-04,0.67
5295,20359_2023-12-18,0.86
5296,20365_2023-12-01,0.08
5297,20367_2023-11-07,0.47
5298,20368_2023-08-08,0.11
5299,20371_2023-07-14,0.17
5300,20372_2023-08-06,0.21
5301,20379_2023-01-26,0.52
5302,20381_2023-06-27,0.48
5303,20405_2023-02-13,0.22
5304,20407_2023-06-27,0.02
5305,20408_2023-11-20,0.1
5306,20413_2023-05-26,0.95
5307,20416_2023-12-14,0.97
5308,20417_2023-12-26,0.92
5309,20427_2023-01-11,0.31
5310,20430_2023-12-06,0.9
5311,20438_2023-12-08,0.87
5312,20444_2023-12-07,0.68
5313,20450_2023-12-12,0.26
5314,20456_2023-06-09,0.02
5315,20466_2023-12-11,0.08
5316,20468_2023-12-26,0.12
5317,20472_2023-11-28,0.07
5318,20473_2023-05-30,0.25
5319,20483_2023-09-07,0.08
5320,20487_2023-07-18,0.13
5321,20499_2023-12-01,0.66
5322,20501_2023-12-12,0.94
5323,20502_2023-08-09,0.22
5324,20505_2023-12-04,0.25
5325,20507_2023-11-05,0.01
5326,20508_2023-12-27,0.24
5327,20510_2023-10-06,0.07
5328,20514_2023-12-22,0.37
5329,20519_2023-11-20,0.09
5330,20520_2023-12-15,0.02
5331,20524_2023-12-28,0.21
5332,20527_2023-12-13,0.08
5333,20530_2023-12-26,0.14
5334,20531_2023-11-16,0.29
5335,20536_2023-11-29,0.25
5336,20548_2023-12-16,0.1
5337,20551_2023-11-28,0.13
5338,20554_2023-08-25,0.05
5339,20560_2023-12-26,0.04
5340,20561_2023-05-24,0.02
5341,20563_2023-12-14,0.21
5342,20564_2023-11-02,0.08
5343,20567_2023-12-13,0.58
5344,20568_2023-11-24,0.26
5345,20569_2023-12-11,0.81
5346,20581_2023-09-18,0.0
5347,20589_2023-02-16,0.31
5348,20592_2023-12-12,0.51
5349,20593_2023-12-22,0.17
5350,20594_2023-03-31,0.35
5351,20595_2023-09-21,0.11
5352,20598_2023-07-20,0.39
5353,20599_2023-07-04,0.1
5354,20600_2023-11-01,0.54
5355,20611_2023-10-09,0.01
5356,20613_2023-12-08,0.35
5357,20626_2023-12-22,0.69
5358,20627_2023-08-24,0.38
5359,20629_2023-12-07,0.04
5360,20638_2023-11-28,0.02
5361,20641_2023-12-01,0.15
5362,20646_2023-11-28,0.11
5363,20647_2023-11-14,0.04
5364,20648_2023-10-19,0.99
5365,20652_2023-03-11,0.11
5366,20655_2023-05-24,0.05
5367,20657_2023-12-13,0.05
5368,20662_2023-11-01,0.02
5369,20663_2023-12-26,0.19
5370,20664_2023-11-28,0.12
5371,20671_2023-11-14,0.21
5372,20678_2023-11-20,0.01
5373,20680_2023-07-04,0.02
5374,20682_2023-11-17,0.25
5375,20685_2023-11-28,0.64
5376,20696_2023-04-10,0.23
5377,20697_2023-11-21,0.0
5378,20698_2023-11-01,0.31
5379,20701_2023-11-20,0.1
5380,20703_2023-12-28,0.23
5381,20704_2023-08-10,0.14
5382,20708_2023-03-04,0.33
5383,20712_2023-08-04,0.27
5384,20714_2023-12-04,0.36
5385,20724_2023-12-19,0.08
5386,20727_2023-12-13,0.01
5387,20734_2023-12-20,0.37
5388,20738_2023-07-03,0.03
5389,20740_2023-11-17,0.16
5390,20745_2023-12-07,0.25
5391,20748_2023-11-21,0.04
5392,20750_2023-11-01,0.36
5393,20753_2023-08-03,0.11
5394,20763_2023-04-19,0.13
5395,20765_2023-11-08,0.6
5396,20767_2023-12-06,0.02
5397,20775_2023-11-29,0.03
5398,20777_2023-11-07,0.16
5399,20778_2023-12-26,0.11
5400,20780_2023-11-30,0.09
5401,20784_2023-11-30,0.17
5402,20785_2023-11-15,0.9
5403,20793_2023-12-11,0.02
5404,20799_2023-12-22,0.11
5405,20800_2023-07-19,0.04
5406,20813_2023-12-13,0.66
5407,20815_2023-11-23,0.81
5408,20822_2023-12-08,0.97
5409,20827_2023-11-29,0.18
5410,20831_2023-08-04,0.03
5411,20833_2023-10-08,0.15
5412,20835_2023-12-25,0.14
5413,20838_2023-11-07,0.8
5414,20842_2023-12-25,0.08
5415,20844_2023-02-13,0.06
5416,20845_2023-07-27,0.04
5417,20850_2023-11-28,0.03
5418,20855_2023-12-06,0.29
5419,20857_2023-12-29,0.03
5420,20859_2023-12-15,0.28
5421,20860_2023-12-06,0.03
5422,20865_2023-07-19,0.98
5423,20874_2023-08-08,0.06
5424,20875_2023-12-25,0.06
5425,20877_2023-11-02,0.1
5426,20880_2023-07-13,0.35
5427,20881_2023-11-02,0.08
5428,20885_2023-11-28,0.26
5429,20890_2023-12-03,0.09
5430,20897_2023-11-22,0.6
5431,20899_2023-11-08,0.4
5432,20901_2023-12-24,0.08
5433,20909_2023-08-08,0.06
5434,20920_2023-11-03,0.11
5435,20921_2023-12-19,0.27
5436,20923_2023-02-15,0.04
5437,20924_2023-12-11,0.89
5438,20926_2023-07-29,0.03
5439,20929_2023-11-29,0.03
5440,20932_2023-07-20,0.39
5441,20933_2023-11-14,0.15
5442,20936_2023-08-01,0.54
5443,20941_2023-02-22,0.4
5444,20943_2023-11-09,0.18
5445,20949_2023-11-14,0.62
5446,20952_2023-12-01,0.04
5447,20954_2023-07-31,0.06
5448,20955_2023-12-05,0.13
5449,20957_2023-03-30,0.08
5450,20958_2023-12-18,0.35
5451,20961_2023-08-22,0.27
5452,20964_2023-12-29,0.03
5453,20965_2023-01-19,0.15
5454,20966_2023-11-09,0.04
5455,20972_2023-06-13,0.13
5456,20981_2023-12-07,0.76
5457,20983_2023-11-29,0.16
5458,20987_2023-12-11,0.12
5459,20989_2023-12-18,0.23
5460,20992_2023-12-12,0.04
5461,20995_2023-11-13,0.11
5462,21012_2023-02-06,0.14
5463,21013_2023-11-22,0.03
5464,21015_2023-10-31,0.17
5465,21016_2023-06-07,0.0
5466,21019_2023-11-22,0.26
5467,21020_2023-12-09,0.25
5468,21022_2023-11-02,0.0
5469,21024_2023-12-11,0.23
5470,21026_2023-07-03,0.02
5471,21035_2023-11-03,0.01
5472,21038_2023-12-08,0.28
5473,21041_2023-11-10,0.04
5474,21042_2023-12-08,0.15
5475,21048_2023-02-20,0.11
5476,21056_2023-12-22,0.02
5477,21059_2023-12-17,0.07
5478,21061_2023-11-08,0.42
5479,21062_2023-12-22,0.88
5480,21077_2023-12-13,0.64
5481,21078_2023-02-10,0.8
5482,21086_2023-02-07,0.35
5483,21088_2023-12-08,0.27
5484,21089_2023-12-01,0.36
5485,21090_2023-03-27,0.5
5486,21091_2023-02-21,0.38
5487,21094_2023-11-01,0.64
5488,21103_2023-12-01,0.95
5489,21114_2023-12-11,0.2
5490,21119_2023-11-20,0.11
5491,21120_2023-11-28,0.18
5492,21123_2023-10-16,0.03
5493,21127_2023-11-20,0.07
5494,21131_2023-12-15,0.04
5495,21132_2023-12-14,0.03
5496,21135_2023-04-28,0.18
5497,21148_2023-11-15,0.26
5498,21151_2023-11-30,0.03
5499,21153_2023-12-26,0.24
5500,21154_2023-02-17,0.09
5501,21155_2023-11-23,0.18
5502,21164_2023-11-10,0.33
5503,21169_2023-05-04,0.93
5504,21174_2023-09-26,0.16
5505,21178_2023-11-10,0.02
5506,21180_2023-09-19,0.73
5507,21198_2023-11-22,0.84
5508,21216_2023-11-15,0.9
5509,21218_2023-12-11,0.97
5510,21221_2023-11-04,0.11
5511,21226_2023-08-31,0.91
5512,21227_2023-11-22,0.0
5513,21230_2023-07-27,0.85
5514,21231_2023-09-21,0.14
5515,21235_2023-12-18,0.22
5516,21238_2023-11-24,0.99
5517,21243_2023-12-06,0.48
5518,21245_2023-08-23,0.29
5519,21246_2023-11-20,0.22
5520,21247_2023-12-11,0.08
5521,21248_2023-11-01,0.84
5522,21251_2023-12-20,0.24
5523,21254_2023-06-20,0.09
5524,21255_2023-07-27,0.02
5525,21260_2023-07-21,0.56
5526,21262_2023-02-02,0.34
5527,21268_2023-11-21,0.37
5528,21273_2023-11-29,0.65
5529,21279_2023-12-04,0.94
5530,21284_2023-12-07,0.46
5531,21285_2023-12-25,0.36
5532,21288_2023-01-11,0.46
5533,21289_2023-11-14,0.63
5534,21291_2023-12-21,0.96
5535,21296_2023-12-22,0.17
5536,21301_2023-12-20,0.71
5537,21302_2023-11-02,0.05
5538,21305_2023-12-11,0.61
5539,21306_2023-05-23,0.22
5540,21309_2023-12-22,0.07
5541,21310_2023-12-27,0.92
5542,21316_2023-11-03,0.74
5543,21322_2023-11-21,0.5
5544,21323_2023-04-17,0.98
5545,21327_2023-11-01,0.43
5546,21332_2023-11-30,0.02
5547,21335_2023-12-22,0.3
5548,21338_2023-01-25,0.13
5549,21345_2023-12-18,0.19
5550,21349_2023-01-12,0.64
5551,21367_2023-12-12,0.11
5552,21368_2023-12-22,0.08
5553,21369_2023-12-12,0.35
5554,21372_2023-12-04,0.02
5555,21373_2023-03-20,0.1
5556,21379_2023-11-29,0.04
5557,21382_2023-11-22,0.17
5558,21384_2023-07-03,0.51
5559,21387_2023-08-10,0.21
5560,21389_2023-06-14,0.93
5561,21393_2023-12-19,0.04
5562,21403_2023-12-25,0.39
5563,21408_2023-11-09,0.36
5564,21413_2023-12-20,0.38
5565,21416_2023-12-20,0.03
5566,21421_2023-12-14,0.92
5567,21424_2023-12-06,0.62
5568,21426_2023-11-16,0.16
5569,21433_2023-12-05,0.19
5570,21434_2023-04-13,0.99
5571,21437_2023-11-07,0.98
5572,21442_2023-12-23,0.09
5573,21443_2023-11-29,0.0
5574,21446_2023-11-30,0.01
5575,21456_2023-10-19,0.89
5576,21461_2023-06-28,0.19
5577,21467_2023-11-01,0.97
5578,21471_2023-11-21,0.93
5579,21474_2023-11-29,0.01
5580,21475_2023-12-11,0.82
5581,21478_2023-12-17,0.36
5582,21482_2023-11-08,0.26
5583,21487_2023-11-15,0.09
5584,21492_2023-11-20,0.02
5585,21495_2023-12-11,0.16
5586,21505_2023-11-14,0.0
5587,21508_2023-11-01,0.69
5588,21513_2023-11-23,0.04
5589,21517_2023-12-12,0.07
5590,21521_2023-11-20,0.25
5591,21524_2023-07-03,0.2
5592,21530_2023-12-13,0.87
5593,21531_2023-07-21,0.13
5594,21535_2023-12-14,0.51
5595,21539_2023-11-15,0.35
5596,21546_2023-12-22,0.57
5597,21550_2023-12-19,0.42
5598,21552_2023-03-22,0.09
5599,21558_2023-03-01,0.13
5600,21560_2023-09-14,0.13
5601,21566_2023-11-08,0.23
5602,21568_2023-12-19,0.04
5603,21577_2023-12-12,0.84
5604,21578_2023-12-11,0.1
5605,21590_2023-11-13,0.85
5606,21597_2023-12-18,0.22
5607,21600_2023-06-23,0.51
5608,21603_2023-11-03,0.34
5609,21610_2023-12-08,0.13
5610,21616_2023-07-04,0.31
5611,21621_2023-11-09,0.14
5612,21627_2023-12-18,0.71
5613,21629_2023-11-16,0.17
5614,21636_2023-12-25,0.47
5615,21640_2023-01-17,0.88
5616,21646_2023-11-15,0.69
5617,21647_2023-12-28,0.97
5618,21656_2023-01-18,0.24
5619,21657_2023-11-09,1.0
5620,21658_2023-11-03,0.93
5621,21670_2023-12-08,0.95
5622,21672_2023-12-28,0.28
5623,21676_2023-03-22,0.91
5624,21699_2023-12-22,0.76
5625,21701_2023-12-20,0.02
5626,21703_2023-12-23,0.01
5627,21723_2023-11-27,0.69
5628,21725_2023-11-09,0.27
5629,21726_2023-11-30,0.43
5630,21730_2023-11-19,0.05
5631,21736_2023-11-03,0.63
5632,21749_2023-12-13,0.01
5633,21752_2023-11-28,0.09
5634,21753_2023-12-26,0.52
5635,21755_2023-09-01,0.6
5636,21760_2023-11-16,0.16
5637,21761_2023-12-22,0.32
5638,21763_2023-11-14,0.27
5639,21766_2023-12-18,0.04
5640,21768_2023-06-23,0.09
5641,21773_2023-11-14,0.26
5642,21774_2023-08-15,0.1
5643,21776_2023-08-21,0.25
5644,21777_2023-12-22,0.06
5645,21779_2023-12-11,0.03
5646,21804_2023-12-05,0.06
5647,21807_2023-11-22,0.2
5648,21808_2023-12-15,0.01
5649,21812_2023-12-28,0.08
5650,21814_2023-11-03,0.09
5651,21818_2023-11-21,0.14
5652,21820_2023-12-02,0.31
5653,21824_2023-01-11,0.06
5654,21826_2023-11-21,0.63
5655,21827_2023-12-15,0.36
5656,21831_2023-04-18,0.19
5657,21841_2023-11-28,0.04
5658,21843_2023-11-09,0.32
5659,21844_2023-10-12,0.34
5660,21848_2023-12-04,0.91
5661,21849_2023-12-22,0.74
5662,21851_2023-12-18,0.1
5663,21860_2023-08-03,0.28
5664,21861_2023-10-10,0.26
5665,21868_2023-11-03,0.07
5666,21872_2023-11-23,0.05
5667,21873_2023-11-07,0.27
5668,21874_2023-12-14,0.33
5669,21877_2023-10-23,0.03
5670,21881_2023-11-28,0.12
5671,21882_2023-12-12,0.01
5672,21883_2023-12-19,0.1
5673,21884_2023-03-29,0.25
5674,21887_2023-04-05,0.08
5675,21892_2023-11-13,0.32
5676,21896_2023-11-21,0.23
5677,21897_2023-12-13,0.15
5678,21899_2023-02-21,0.06
5679,21907_2023-07-04,0.11
5680,21909_2023-12-13,0.16
5681,21910_2023-08-23,0.09
5682,21916_2023-12-14,0.55
5683,21917_2023-12-21,0.09
5684,21919_2023-11-22,0.02
5685,21920_2023-11-03,0.7
5686,21923_2023-02-20,0.05
5687,21924_2023-12-05,0.11
5688,21927_2023-12-26,0.1
5689,21928_2023-11-23,0.22
5690,21932_2023-12-26,0.15
5691,21933_2023-11-21,0.12
5692,21934_2023-04-04,0.76
5693,21936_2023-10-04,0.61
5694,21943_2023-12-04,0.13
5695,21945_2023-11-23,0.75
5696,21946_2023-01-31,0.1
5697,21947_2023-06-15,0.11
5698,21955_2023-11-23,0.33
5699,21957_2023-12-20,0.03
5700,21958_2023-12-22,0.34
5701,21967_2023-08-16,0.07
5702,21968_2023-11-14,0.63
5703,21972_2023-11-30,0.07
5704,21973_2023-04-06,0.19
5705,21983_2023-08-21,0.19
5706,21991_2023-12-15,0.0
5707,22007_2023-12-13,0.16
5708,22012_2023-11-08,0.1
5709,22014_2023-12-23,0.06
5710,22016_2023-09-21,0.1
5711,22030_2023-11-03,0.0
5712,22032_2023-11-28,0.07
5713,22034_2023-08-18,0.2
5714,22036_2023-01-23,0.03
5715,22042_2023-03-17,0.13
5716,22045_2023-11-09,0.14
5717,22052_2023-12-18,0.57
5718,22057_2023-12-27,0.19
5719,22059_2023-11-23,0.73
5720,22060_2023-11-23,0.01
5721,22061_2023-11-05,0.84
5722,22067_2023-11-23,0.29
5723,22069_2023-11-06,0.14
5724,22071_2023-12-16,0.36
5725,22072_2023-11-30,0.03
5726,22076_2023-12-20,0.45
5727,22078_2023-11-30,0.08
5728,22079_2023-07-24,0.03
5729,22080_2023-11-12,0.07
5730,22083_2023-11-07,0.99
5731,22087_2023-05-19,0.04
5732,22090_2023-01-25,0.27
5733,22092_2023-12-13,0.13
5734,22094_2023-12-18,0.75
5735,22106_2023-04-06,0.31
5736,22109_2023-11-09,0.69
5737,22118_2023-11-15,0.01
5738,22121_2023-12-24,0.24
5739,22126_2023-11-15,0.08
5740,22133_2023-12-05,0.3
5741,22136_2023-11-27,0.2
5742,22151_2023-04-24,0.09
5743,22156_2023-12-18,0.92
5744,22162_2023-12-28,0.07
5745,22173_2023-08-22,0.14
5746,22175_2023-06-29,0.04
5747,22176_2023-11-15,0.35
5748,22180_2023-10-09,0.14
5749,22186_2023-12-22,0.75
5750,22187_2023-07-13,0.4
5751,22199_2023-12-24,0.05
5752,22208_2023-08-23,0.05
5753,22210_2023-12-17,0.15
5754,22213_2023-11-21,0.59
5755,22219_2023-07-18,0.14
5756,22227_2023-04-03,0.23
5757,22237_2023-11-27,0.25
5758,22249_2023-03-10,0.09
5759,22252_2023-11-30,0.13
5760,22256_2023-12-26,0.01
5761,22258_2023-12-12,0.12
5762,22264_2023-06-09,0.1
5763,22265_2023-08-30,0.07
5764,22269_2023-12-20,0.24
5765,22272_2023-05-22,0.71
5766,22274_2023-12-08,0.25
5767,22275_2023-12-20,0.13
5768,22280_2023-11-20,0.02
5769,22283_2023-07-28,0.22
5770,22290_2023-12-08,0.91
5771,22301_2023-12-20,0.81
5772,22305_2023-09-24,0.04
5773,22306_2023-03-16,0.04
5774,22307_2023-11-10,0.02
5775,22313_2023-11-14,0.31
5776,22315_2023-07-05,0.11
5777,22320_2023-03-07,0.16
5778,22322_2023-02-09,0.76
5779,22323_2023-12-09,0.46
5780,22328_2023-12-01,0.03
5781,22329_2023-11-15,0.54
5782,22331_2023-12-21,0.27
5783,22333_2023-08-05,0.73
5784,22336_2023-11-17,0.05
5785,22344_2023-12-19,0.06
5786,22346_2023-11-21,0.16
5787,22348_2023-12-16,0.06
5788,22353_2023-11-28,0.04
5789,22355_2023-12-08,0.03
5790,22358_2023-09-26,0.05
5791,22360_2023-12-25,0.98
5792,22362_2023-12-21,0.86
5793,22364_2023-03-29,0.73
5794,22367_2023-09-01,0.94
5795,22368_2023-11-01,0.53
5796,22369_2023-11-01,0.29
5797,22370_2023-11-28,0.49
5798,22371_2023-12-08,0.34
5799,22374_2023-01-26,0.07
5800,22375_2023-11-29,0.14
5801,22377_2023-12-13,0.75
5802,22388_2023-11-29,0.14
5803,22390_2023-02-03,0.73
5804,22393_2023-07-21,0.01
5805,22396_2023-12-07,0.02
5806,22400_2023-12-18,0.96
5807,22402_2023-12-21,0.12
5808,22408_2023-10-10,0.18
5809,22411_2023-09-01,0.1
5810,22413_2023-12-02,0.36
5811,22415_2023-02-07,0.15
5812,22416_2023-11-04,0.02
5813,22418_2023-11-15,0.03
5814,22422_2023-12-21,0.14
5815,22425_2023-11-23,0.92
5816,22430_2023-11-22,0.02
5817,22431_2023-11-16,0.28
5818,22432_2023-10-01,0.19
5819,22433_2023-11-28,0.24
5820,22437_2023-06-05,0.29
5821,22438_2023-04-07,0.1
5822,22441_2023-11-17,0.12
5823,22450_2023-12-12,0.02
5824,22454_2023-11-04,0.02
5825,22459_2023-12-13,0.09
5826,22464_2023-12-15,0.4
5827,22469_2023-11-29,0.35
5828,22470_2023-11-30,0.13
5829,22472_2023-10-20,0.38
5830,22473_2023-12-05,0.06
5831,22474_2023-11-16,0.14
5832,22476_2023-11-01,0.09
5833,22477_2023-12-13,0.23
5834,22485_2023-07-27,0.88
5835,22489_2023-11-22,0.8
5836,22496_2023-04-03,0.05
5837,22497_2023-08-22,0.12
5838,22498_2023-11-23,0.17
5839,22502_2023-12-27,0.23
5840,22505_2023-07-27,0.16
5841,22515_2023-12-19,0.88
5842,22518_2023-12-26,0.65
5843,22519_2023-12-29,0.89
5844,22522_2023-12-20,0.99
5845,22523_2023-11-08,0.3
5846,22527_2023-09-18,0.94
5847,22528_2023-12-08,0.6
5848,22530_2023-12-13,0.34
5849,22534_2023-10-04,0.37
5850,22535_2023-08-23,0.74
5851,22537_2023-06-08,0.6
5852,22551_2023-12-27,0.02
5853,22558_2023-11-02,0.08
5854,22563_2023-05-23,0.55
5855,22569_2023-12-11,0.93
5856,22572_2023-12-06,0.23
5857,22575_2023-11-30,0.18
5858,22585_2023-03-17,0.95
5859,22592_2023-12-22,0.03
5860,22597_2023-11-29,0.67
5861,22600_2023-03-22,0.05
5862,22603_2023-08-31,0.19
5863,22604_2023-06-02,0.55
5864,22606_2023-12-14,0.08
5865,22612_2023-11-30,0.08
5866,22627_2023-12-01,0.32
5867,22632_2023-12-12,0.24
5868,22637_2023-11-03,0.94
5869,22639_2023-12-27,0.86
5870,22642_2023-11-09,0.88
5871,22646_2023-12-22,0.74
5872,22649_2023-11-30,0.05
5873,22653_2023-11-30,0.04
5874,22659_2023-11-09,0.12
5875,22660_2023-07-14,0.7
5876,22664_2023-12-04,0.91
5877,22665_2023-12-21,0.3
5878,22666_2023-05-29,0.96
5879,22668_2023-12-12,0.66
5880,22669_2023-11-29,0.96
5881,22670_2023-11-16,0.68
5882,22672_2023-12-12,0.97
5883,22676_2023-12-08,0.87
5884,22680_2023-12-27,0.87
5885,22681_2023-12-14,0.23
5886,22683_2023-12-29,0.03
5887,22685_2023-11-14,0.07
5888,22689_2023-04-12,0.97
5889,22703_2023-12-11,0.89
5890,22711_2023-12-28,0.12
5891,22716_2023-11-20,0.7
5892,22719_2023-05-25,0.99
5893,22720_2023-11-21,0.38
5894,22721_2023-12-13,0.11
5895,22725_2023-12-18,0.0
5896,22733_2023-11-17,0.08
5897,22737_2023-09-21,0.43
5898,22744_2023-04-21,0.47
5899,22748_2023-12-05,0.01
5900,22751_2023-12-18,0.21
5901,22752_2023-12-06,0.08
5902,22757_2023-11-20,0.27
5903,22758_2023-11-28,0.4
5904,22760_2023-06-22,0.73
5905,22765_2023-07-18,0.25
5906,22777_2023-12-12,0.14
5907,22779_2023-11-02,0.96
5908,22780_2023-12-13,0.93
5909,22781_2023-12-13,0.43
5910,22785_2023-12-22,0.42
5911,22786_2023-11-14,0.87
5912,22787_2023-11-22,0.93
5913,22791_2023-10-26,0.03
5914,22793_2023-12-26,0.04
5915,22794_2023-11-01,0.03
5916,22796_2023-11-15,0.44
5917,22797_2023-12-06,0.32
5918,22803_2023-02-08,0.6
5919,22806_2023-12-21,0.09
5920,22816_2023-12-04,0.12
5921,22818_2023-08-28,0.09
5922,22819_2023-12-11,0.06
5923,22822_2023-02-28,0.4
5924,22823_2023-01-24,0.88
5925,22824_2023-11-08,0.15
5926,22826_2023-11-03,0.52
5927,22833_2023-12-12,0.82
5928,22835_2023-11-09,0.84
5929,22838_2023-10-16,0.15
5930,22841_2023-12-14,0.08
5931,22844_2023-09-26,0.27
5932,22845_2023-12-26,0.08
5933,22847_2023-11-28,0.13
5934,22855_2023-11-22,0.1
5935,22864_2023-11-10,0.19
5936,22865_2023-02-02,0.21
5937,22866_2023-07-10,0.25
5938,22873_2023-04-12,0.67
5939,22877_2023-08-30,0.62
5940,22878_2023-11-01,0.14
5941,22888_2023-11-21,0.01
5942,22896_2023-11-02,0.06
5943,22898_2023-11-21,0.74
5944,22908_2023-10-12,0.03
5945,22912_2023-09-18,0.06
5946,22914_2023-11-03,0.56
5947,22915_2023-03-30,0.03
5948,22919_2023-11-03,0.14
5949,22920_2023-12-17,0.13
5950,22921_2023-11-22,0.39
5951,22922_2023-11-22,0.14
5952,22924_2023-11-03,0.28
5953,22926_2023-12-05,0.01
5954,22930_2023-12-18,0.04
5955,22932_2023-12-22,0.07
5956,22940_2023-05-19,0.85
5957,22944_2023-11-15,0.92
5958,22945_2023-12-27,0.03
5959,22946_2023-11-24,0.57
5960,22959_2023-08-03,0.99
5961,22961_2023-11-21,0.81
5962,22962_2023-11-15,0.92
5963,22963_2023-12-20,0.97
5964,22969_2023-01-13,0.9
5965,22977_2023-08-25,0.15
5966,22979_2023-12-11,0.53
5967,22984_2023-06-01,0.96
5968,22987_2023-12-12,0.93
5969,22995_2023-12-19,0.19
5970,22998_2023-10-09,0.06
5971,22999_2023-11-22,0.87
5972,23004_2023-11-29,0.3
5973,23005_2023-12-18,0.84
5974,23007_2023-02-16,0.07
5975,23015_2023-06-28,0.89
5976,23017_2023-11-24,0.07
5977,23023_2023-10-02,0.33
5978,23025_2023-11-15,0.58
5979,23027_2023-11-03,0.67
5980,23036_2023-08-03,0.75
5981,23038_2023-11-23,0.94
5982,23042_2023-02-03,0.8
5983,23047_2023-11-03,0.83
5984,23050_2023-02-21,0.32
5985,23053_2023-08-15,0.99
5986,23056_2023-11-30,0.91
5987,23062_2023-11-17,0.14
5988,23066_2023-12-08,0.84
5989,23067_2023-11-09,0.83
5990,23071_2023-08-30,0.88
5991,23077_2023-10-09,0.96
5992,23079_2023-12-21,0.61
5993,23080_2023-11-30,0.16
5994,23088_2023-12-06,0.13
5995,23089_2023-12-04,0.91
5996,23098_2023-11-09,0.28
5997,23100_2023-02-10,0.09
5998,23106_2023-01-27,0.4
5999,23107_2023-11-02,0.02
6000,23109_2023-11-08,0.92
6001,23110_2023-12-18,0.91
6002,23111_2023-12-21,0.05
6003,23112_2023-12-27,0.11
6004,23119_2023-11-03,0.23
6005,23124_2023-11-23,0.96
6006,23126_2023-12-07,0.0
6007,23135_2023-03-01,0.02
6008,23139_2023-04-20,0.76
6009,23143_2023-12-01,0.07
6010,23145_2023-01-25,0.22
6011,23147_2023-11-17,0.07
6012,23148_2023-12-13,0.03
6013,23149_2023-11-13,0.15
6014,23153_2023-12-31,0.14
6015,23154_2023-07-19,0.02
6016,23158_2023-11-17,0.18
6017,23159_2023-12-21,0.13
6018,23160_2023-11-16,0.2
6019,23162_2023-12-19,0.38
6020,23164_2023-12-14,0.64
